time,ax,ay,az,yaw,gps_lon,gps_lat,
50.5250000000005,-2.7571,-1.20615,11.3645,280.4154,0,0,370.4154
50.5680000000005,1.1993,-6.28518,7.4764,280.4362,0,0,370.4362
50.6110000000005,2.5101,2.56905,9.8442,280.4943,0,0,370.4943
50.6540000000006,-2.6697,3.27096,8.4388,280.6051,0,0,370.6051
50.6970000000005,0.6187,-6.534,6.5031,280.5846,0,0,370.5846
50.7400000000006,2.2743,-5.35942,6.8922,280.5307,0,0,370.5307
50.7830000000006,3.2954,4.59173,10.3985,280.619,0,0,370.619
50.8260000000006,-1.9539,1.089,12.7639,280.6577,0,0,370.6577
50.8690000000006,-0.3701,-3.07868,12.1055,280.6298,0,0,370.6298
50.9120000000006,-0.1103,-1.04951,9.4959,280.5799,0,0,370.5799
50.9550000000006,-0.7963,3.83592,11.015,280.4955,0,0,370.4955
50.9980000000006,0.7228,-4.61934,7.4883,280.4223,0,0,370.4223
51.0410000000006,2.8082,0.00528,11.0808,280.3219,0,0,370.3219
51.0840000000006,-1.013,2.27414,12.5054,280.1929,0,0,370.1929
51.1270000000006,-2.9618,-0.34496,14.1394,280.1075,0,0,370.1075
51.1700000000006,-3.0911,-2.52032,11.0952,280.0589,0,0,370.0589
51.2130000000006,-1.6618,-1.65528,8.3179,280.0435,0,0,370.0435
51.2560000000006,-0.7448,-0.68871,6.4804,280.0449,0,0,370.0449
51.2990000000006,0.1865,-0.1936,6.6348,280.0852,0,0,370.0852
51.3420000000006,0.7492,-1.07844,7.1172,280.1129,0,0,370.1129
51.3850000000006,1.2316,-0.62282,9.4719,280.1369,0,0,370.1369
51.4280000000007,0.2835,0.25542,10.9982,280.1623,0,0,370.1623
51.4710000000007,-0.7831,-0.33451,11.1431,280.1466,0,0,370.1466
51.5140000000007,-0.4874,-0.12639,10.5266,280.0928,0,0,370.0928
51.5570000000007,-1.1159,0.2607,10.8199,280.0019,0,0,370.0019
51.6000000000007,-1.1985,-0.84007,9.8382,279.8694,0,0,369.8694
51.6430000000007,0.2536,-0.84403,8.7441,279.7256,0,0,369.7256
51.6860000000007,1.1263,0.95073,8.7106,279.5726,0,0,369.5726
51.7290000000007,0.663,0.80982,9.3283,279.4238,0,0,369.4238
51.7720000000007,1.1394,-0.74008,9.6587,279.2756,0,0,369.2756
51.8150000000007,0.4858,0.30943,10.3386,279.151,0,0,369.151
51.8580000000007,-0.8011,-0.50963,10.7552,279.0461,0,0,369.0461
51.9010000000007,-1.7743,-1.48269,10.6834,278.9694,0,0,368.9694
51.9440000000007,-0.989,-1.5433,8.9428,278.9237,0,0,368.9237
51.9870000000007,-0.3019,0.39369,7.9528,278.9119,80.21075141,12.94670984,368.9119
52.0300000000007,0.669,0.03025,7.8786,278.9182,0,0,368.9182
52.0730000000008,0.493,-1.14433,8.4364,278.9432,0,0,368.9432
52.1160000000008,0.2464,-0.18832,9.4216,278.9908,0,0,368.9908
52.1590000000008,-0.1798,-0.16456,10.4404,279.0627,0,0,369.0627
52.2020000000008,-0.7233,-1.03499,10.8618,279.1441,0,0,369.1441
52.2450000000008,-0.6514,-0.748,10.4883,279.2501,0,0,369.2501
52.2880000000008,-0.1103,-0.40293,10.0178,279.3841,0,0,369.3841
52.3310000000008,0.1231,-0.78353,9.4887,279.5507,0,0,369.5507
52.3740000000008,0.4607,-1.38919,9.5557,279.7389,0,0,369.7389
52.4170000000008,0.1554,-0.81378,10.3961,279.9257,0,0,369.9257
52.4600000000008,-0.5365,-1.40767,10.5457,280.1305,0,0,370.1305
52.5030000000008,-1.2416,-0.51887,10.4583,280.3496,0,0,370.3496
52.5460000000008,-1.2009,-2.53484,8.9536,280.5927,0,0,370.5927
52.5890000000008,-0.5162,-1.37214,8.8267,280.8138,0,0,370.8138
52.6320000000008,-0.3929,-1.11144,8.6268,281.0304,0,0,371.0304
52.6750000000008,0.4104,-0.59125,8.774,281.2398,0,0,371.2398
52.7180000000008,0.6438,-1.45112,9.4947,281.4376,0,0,371.4376
52.7610000000009,-0.0385,-0.21593,11.1838,281.6014,0,0,371.6014
52.8040000000009,-1.2093,-0.70059,11.8937,281.7563,0,0,371.7563
52.8470000000009,-1.0812,-0.8085,11.0138,281.9023,0,0,371.9023
52.8900000000009,-0.26,-0.34364,9.4959,282.0315,0,0,372.0315
52.9330000000009,0.2189,-0.14619,9.6706,282.1449,0,0,372.1449
52.9760000000009,-0.6957,-0.22121,10.2979,282.2534,0,0,372.2534
53.0190000000009,-0.9411,-1.32341,8.9799,282.3824,0,0,372.3824
53.0620000000009,0.3912,-0.76637,8.8961,282.5157,0,0,372.5157
53.1050000000009,0.341,-1.05479,9.4216,282.6632,0,0,372.6632
53.1480000000009,0.0082,-0.23441,10.3733,282.8185,0,0,372.8185
53.1910000000009,0.2248,-0.58729,9.7628,282.99,0,0,372.99
53.2340000000009,1.4986,-1.77639,9.5952,283.1817,0,0,373.1817
53.2770000000009,0.0082,-0.45166,11.6004,283.3518,0,0,373.3518
53.3200000000009,-1.5935,-0.42801,12.673,283.522,0,0,373.522
53.3630000000009,-2.1574,-2.37292,10.9204,283.7134,0,0,373.7134
53.4060000000009,-0.8226,-1.92654,8.3478,283.8884,0,0,373.8884
53.449000000001,0.973,-1.1825,7.1232,284.0253,0,0,374.0253
53.492000000001,0.2679,-0.35948,7.3028,284.1267,0,0,374.1267
53.535000000001,-0.1989,-1.14037,8.8243,284.2168,0,0,374.2168
53.578000000001,-0.6311,-1.49985,9.527,284.3024,0,0,374.3024
53.621000000001,0.1231,-0.73216,9.8095,284.3718,0,0,374.3718
53.664000000001,0.2679,-1.02058,10.5505,284.4355,0,0,374.4355
53.707000000001,-0.0649,-1.91466,10.8594,284.5066,0,0,374.5066
53.750000000001,0.1853,-0.67947,11.0844,284.5683,0,0,374.5683
53.793000000001,0.1303,-0.11583,10.6331,284.6445,0,0,374.6445
53.836000000001,0.3649,-1.34178,9.9891,284.753,0,0,374.753
53.879000000001,0.0968,-0.37136,10.8558,284.872,0,0,374.872
53.922000000001,-0.3713,-0.96129,10.7013,285.0155,0,0,375.0155
53.965000000001,-1.0644,-0.76769,10.2524,285.1658,0,0,375.1658
54.008000000001,-0.8501,-2.45982,8.1635,285.3493,80.21059594,12.94674228,375.3493
54.051000000001,0.3577,-1.68157,7.4309,285.5279,0,0,375.5279
54.0940000000011,1.2735,-0.32923,8.4819,285.683,0,0,375.683
54.1370000000011,0.9132,2.4321,11.0317,285.8364,0,0,375.8364
54.1800000000011,0.1243,1.9173,12.4743,285.983,0,0,375.983
54.2230000000011,-0.3749,-0.63206,10.9491,286.1349,0,0,376.1349
54.2660000000011,-0.09,1.1825,10.0106,286.2691,0,0,376.2691
54.3090000000011,-0.0684,1.02575,8.9117,286.2526,0,0,376.2526
54.3520000000011,-0.9016,1.01794,9.3606,286.4033,0,0,376.4033
54.3950000000011,-0.6419,0.55572,9.0936,286.5615,0,0,376.5615
54.4380000000011,0.6702,-1.15753,8.0737,286.7421,0,0,376.7421
54.4810000000011,0.9036,-2.706,8.4281,286.9113,0,0,376.9113
54.5240000000011,-0.315,-0.75053,10.8151,287.0561,0,0,377.0561
54.5670000000011,-1.5888,-0.85195,12.3677,287.1965,0,0,377.1965
54.6100000000011,-1.6654,-1.44056,11.0078,287.3423,0,0,377.3423
54.6530000000011,-0.3593,-0.99418,9.12,287.4629,0,0,377.4629
54.6960000000011,0.7097,-0.8954,8.2233,287.5597,0,0,377.5597
54.7390000000011,1.1813,0.50831,9.5426,287.6139,0,0,377.6139
54.7820000000012,0.7719,0.68871,10.2955,287.6582,0,0,377.6582
54.8250000000012,0.4774,1.15621,10.499,287.7043,0,0,377.7043
54.8680000000012,0.4439,0.1067,9.8215,287.7636,0,0,377.7636
54.9110000000012,0.3218,0.50831,10.2357,287.8234,0,0,377.8234
54.9540000000012,0.0106,1.15621,10.341,287.9087,0,0,377.9087
54.9970000000012,0.0094,0.63206,10.5373,288.0377,0,0,378.0377
55.0400000000012,0.3709,-1.03631,9.8538,288.2066,0,0,378.2066
55.0830000000012,0.2931,-0.26994,10.3147,288.3801,0,0,378.3801
55.1260000000012,-0.4874,0.48983,10.8953,288.6023,0,0,378.6023
55.1690000000012,-0.9639,0.45034,10.3027,288.8778,0,0,378.8778
55.2120000000012,-0.1079,-0.22517,8.9069,289.1983,0,0,379.1983
55.2550000000012,0.2763,1.14829,8.9955,289.5505,0,0,379.5505
55.2980000000012,-0.1103,-0.20933,9.345,289.9107,0,0,379.9107
55.3410000000012,-0.7376,2.16876,10.9982,290.289,0,0,380.289
55.3840000000012,-0.3605,0.87043,10.7253,290.29,0,0,380.29
55.4270000000013,0.5481,1.39315,10.6738,290.291,0,0,380.291
55.4700000000013,0.8354,0.34496,10.031,290.292,0,0,380.292
55.5130000000013,1.1813,-0.57145,9.9436,290.293,0,0,380.293
55.5560000000013,0.7695,-0.24761,10.9372,290.294,0,0,380.294
55.5990000000013,-0.8609,2.50591,11.8015,290.295,0,0,380.295
55.6420000000013,-0.0062,0.26598,9.4815,290.296,0,0,380.296
55.6850000000013,1.2915,0.39633,8.5454,290.297,0,0,380.297
55.7280000000013,1.2532,2.60865,8.5609,290.298,0,0,380.298
55.7710000000013,0.1375,2.24521,9.0673,290.299,0,0,380.299
55.8140000000013,0.396,-0.55836,8.4711,290.3,0,0,380.3
55.8570000000013,1.6937,0.14883,8.3419,290.301,0,0,380.301
55.9000000000013,1.2029,0.58729,8.9153,290.302,0,0,380.302
55.9430000000013,0.6726,1.75659,10.4763,290.303,0,0,380.303
55.9860000000013,-0.096,2.60733,11.4531,290.304,80.21043571,12.94679207,380.304
56.0290000000013,-0.0948,1.63944,11.5034,290.305,0,0,380.305
56.0720000000013,0.0405,0.03817,10.8534,290.306,0,0,380.306
56.1150000000014,0.2213,-1.06271,9.867,290.307,0,0,380.307
56.1580000000014,-0.1582,-2.06349,9.5593,290.308,0,0,380.308
56.2010000000014,-0.3522,-3.68709,8.9081,290.309,0,0,380.309
56.2440000000014,0.1159,-2.23597,9.2253,290.31,0,0,380.31
56.2870000000014,0.6079,-1.20351,9.1212,290.311,0,0,380.311
56.3300000000014,0.2524,-0.76373,10.5361,290.312,0,0,380.312
56.3730000000014,-0.7424,-1.78035,11.6064,290.313,0,0,380.313
56.4160000000014,-1.0118,-1.29052,10.8103,290.314,0,0,380.314
56.4590000000014,-0.4551,-2.09374,8.8901,290.315,0,0,380.315
56.5020000000014,0.3386,-2.55728,8.3921,290.316,0,0,380.316
56.5450000000014,0.1542,-2.16744,9.0362,290.317,0,0,380.317
56.5880000000014,-0.6095,-1.48533,10.3662,290.318,0,0,380.318
56.6310000000014,-0.5712,-0.71764,10.2476,290.319,0,0,380.319
56.6740000000014,0.2057,-1.07976,9.4216,290.32,0,0,380.32
56.7170000000014,0.493,-1.50645,9.2086,290.321,0,0,380.321
56.7600000000015,0.2632,-1.01794,9.8538,290.322,0,0,380.322
56.8030000000015,0.317,-1.85933,9.6946,290.323,0,0,380.323
56.8460000000015,0.3254,-0.31867,10.7863,290.324,0,0,380.324
56.8890000000015,-0.6598,-0.59125,10.9886,290.325,0,0,380.325
56.9320000000015,-0.8717,-1.276,11.2065,290.326,0,0,380.326
56.9750000000015,-0.3929,-1.0692,10.3446,290.327,0,0,380.327
57.0180000000015,0.068,-0.52536,10.1531,290.328,0,0,380.328
57.0610000000015,-0.831,-0.43846,11.0497,290.329,0,0,380.329
57.1040000000015,-0.4048,-0.70191,10.1626,290.33,0,0,380.33
57.1470000000015,0.572,-0.45826,8.9799,282.6014,0,0,372.6014
57.1900000000015,0.2644,0.00396,9.3331,282.7563,0,0,372.7563
57.2330000000015,-0.5365,-1.27072,9.7892,282.9023,0,0,372.9023
57.2760000000015,-0.7185,-0.87571,10.3207,283.0315,0,0,373.0315
57.3190000000015,-0.8118,-1.01794,10.3231,283.1449,0,0,373.1449
57.3620000000015,-0.7532,-0.52932,10.7504,283.2534,0,0,373.2534
57.4050000000015,-1.1171,-0.72556,11.5561,283.3824,0,0,373.3824
57.4480000000016,-1.4667,-0.73216,11.5609,283.5157,0,0,373.5157
57.4910000000016,-1.4451,-0.94281,10.256,283.6632,0,0,373.6632
57.5340000000016,-1.1865,-1.48533,9.205,283.8185,0,0,373.8185
57.5770000000016,-1.147,-1.40371,9.3666,283.99,0,0,373.99
57.6200000000016,-0.8274,-1.78563,8.8482,284.1817,0,0,374.1817
57.6630000000016,-0.3725,-0.89672,8.9895,284.3518,0,0,374.3518
57.7060000000016,-0.5844,-0.67287,9.5186,284.522,0,0,374.522
57.7490000000016,-0.6993,-0.52404,10.1052,284.7134,0,0,374.7134
57.7920000000016,-0.5509,-0.80454,10.0549,284.8884,0,0,374.8884
57.8350000000016,-0.5509,-0.38324,10.1567,285.0253,0,0,375.0253
57.8780000000016,-0.4838,-1.62228,9.46,285.1267,0,0,375.1267
57.9210000000016,-0.157,-1.6368,9.5976,285.2168,0,0,375.2168
57.9640000000016,-0.5437,-2.29383,10.1806,285.3024,0,0,375.3024
58.0070000000016,-1.1003,-1.68817,11.0796,285.3718,80.210243,12.94684896,375.3718
58.0500000000016,-1.56,-2.68763,10.7277,285.4355,0,0,375.4355
58.0930000000016,-1.311,-1.8909,10.1591,285.5066,0,0,375.5066
58.1360000000017,-0.5509,-2.33343,9.0039,285.5683,0,0,375.5683
58.1790000000017,-0.0577,-1.43396,8.7944,285.6445,0,0,375.6445
58.2220000000017,0.0836,-0.92708,9.26,285.753,0,0,375.753
58.2650000000017,-0.5557,-0.45034,9.7161,285.872,0,0,375.872
58.3080000000017,-1.0956,-1.06271,9.1631,286.0155,0,0,376.0155
58.3510000000017,-0.503,-1.31813,8.8243,286.1658,0,0,376.1658
58.3940000000017,0.3936,-0.85855,9.5246,286.3493,0,0,376.3493
58.4370000000017,-0.6921,-0.56881,11.1646,286.5279,0,0,376.5279
58.4800000000017,-1.2045,-2.6455,11.5657,286.683,0,0,376.683
58.5230000000017,0.2931,-3.59887,11.4352,286.8364,0,0,376.8364
58.5660000000017,0.2344,-1.9976,12.5987,286.983,0,0,376.983
58.6090000000017,-1.4702,-1.73558,12.9088,287.1349,0,0,377.1349
58.6520000000017,-2.1406,-2.61514,11.0988,287.2691,0,0,377.2691
58.6950000000017,-0.6909,-3.85429,8.288,287.2526,0,0,377.2526
58.7380000000017,0.3721,-0.44638,7.3782,287.4033,0,0,377.4033
58.7810000000018,0.8222,-0.45562,6.6731,287.5615,0,0,377.5615
58.8240000000018,0.6067,-2.23069,8.3395,287.7421,0,0,377.7421
58.8670000000018,0.068,-0.78485,10.2177,287.9113,0,0,377.9113
58.9100000000018,-0.4132,-0.33319,10.1974,288.0561,0,0,378.0561
58.9530000000018,-0.1367,-0.97834,9.6694,288.1965,0,0,378.1965
58.9960000000018,0.153,-0.87835,9.934,288.3423,0,0,378.3423
59.0390000000018,0.3625,-2.49139,9.2744,288.4629,0,0,378.4629
59.0820000000018,-0.57,-1.51833,10.0741,288.5597,0,0,378.5597
59.1250000000018,-1.1291,-2.75869,11.6099,288.6139,0,0,378.6139
59.1680000000018,0.0788,0.51359,11.2975,288.6582,0,0,378.6582
59.2110000000018,-0.2708,-1.94491,10.1579,288.7043,0,0,378.7043
59.2540000000018,-0.4671,-2.27678,11.0569,288.7636,0,0,378.7636
59.2970000000018,-0.995,-1.26016,12.7556,288.8234,0,0,378.8234
59.3400000000018,-0.8071,-2.42825,11.2963,288.9087,0,0,378.9087
59.3830000000018,-0.4767,2.03313,11.3454,289.0377,0,0,379.0377
59.4260000000018,-0.5676,-2.76529,8.2353,289.2066,0,0,379.2066
59.4690000000019,0.3146,-0.4675,8.0318,289.3801,0,0,379.3801
59.5120000000019,-0.4024,-1.04423,8.1623,289.6023,0,0,379.6023
59.5550000000019,0.3194,-1.02058,9.3881,289.8778,0,0,379.8778
59.5980000000019,-0.3749,-1.60655,8.7082,290.1983,0,0,380.1983
59.6410000000019,-0.5928,0.80454,8.61,290.5505,0,0,380.5505
59.6840000000019,-0.3402,-0.06193,8.1,290.9107,0,0,380.9107
59.7270000000019,0.0058,-3.19462,7.4488,293.1726,0,0,383.1726
59.7700000000019,-0.4383,-1.27204,9.7233,297.162,0,0,387.162
59.8130000000019,-0.0349,1.1627,12.4324,300.8732,0,0,390.8732
59.8560000000019,-1.5301,-2.40053,10.2452,304.651,0,0,394.651
59.8990000000019,-0.7795,-1.21143,9.205,308.2358,0,0,398.2358
59.9420000000019,-0.8071,-3.51461,9.7042,313.629,0,0,403.629
59.9850000000019,-0.6502,-0.81378,11.519,315.717,80.21006671,12.94690878,405.717
60.0280000000019,-1.3697,-1.13905,11.7787,323.1912,0,0,413.1912
60.0710000000019,-0.9399,-0.89408,10.359,327.9182,0,0,417.9182
60.1140000000019,-1.25,-2.72052,7.4153,331.2635,0,0,421.2635
60.157000000002,-0.2552,-0.51755,9.2959,338.1625,0,0,428.1625
60.200000000002,-0.7041,-1.03499,10.9228,345.3219,0,0,435.3219
60.243000000002,-1.0752,-1.95019,9.6443,350.239,0,0,440.239
60.286000000002,-0.6778,0.03553,9.4432,353.1259,0,0,443.1259
60.329000000002,-0.9375,-4.43894,8.774,355.1289,0,0,445.1289
60.372000000002,0.0872,2.0042,10.8833,358.9818,0,0,448.9818
60.415000000002,-0.6921,-3.29725,10.1028,361.1982,0,0,451.1982
60.458000000002,0.1758,-1.0692,9.7377,362.7236,0,0,452.7236
60.501000000002,-0.2779,-2.78905,9.3115,364.8712,0,0,454.8712
60.544000000002,-0.1738,-1.09296,10.4847,365.187,0,0,455.187
60.587000000002,-1.1853,-2.23729,10.3015,366.9182,0,0,456.9182
60.630000000002,0.1542,-0.8954,9.3223,367.1477,0,0,457.1477
60.673000000002,-0.9088,-3.72394,6.7737,367.5912,0,0,457.5912
60.716000000002,0.7971,-0.07898,8.6974,368.812,0,0,458.812
60.759000000002,-0.0469,-1.8172,10.3207,369.1255,0,0,459.1255
60.802000000002,0.1399,-1.97263,10.6211,370.1927,0,0,460.1927
60.8450000000021,-0.1415,-1.71578,11.0796,370.2763,0,0,460.2763
60.8880000000021,-0.7089,-1.03763,11.7644,370.498,0,0,460.498
60.9310000000021,-0.4264,-1.58675,10.7265,370.5229,0,0,460.5229
60.9740000000021,-0.6586,-2.83646,7.8415,370.158,0,0,460.158
61.0170000000021,0.2165,-2.54804,7.6308,369.5726,0,0,459.5726
61.0600000000021,-0.5413,-2.57433,9.7748,370.7281,0,0,460.7281
61.1030000000021,-0.9423,-0.24233,12.4108,372.7251,0,0,462.7251
61.1460000000021,-0.9375,-2.01872,10.942,373.1517,0,0,463.1517
61.1890000000021,-0.8466,-3.55542,7.225,373.6325,0,0,463.6325
61.2320000000021,0.0309,-2.73372,8.0151,374.1465,0,0,464.1465
61.2750000000021,0.3805,2.10166,12.6131,374.6867,0,0,464.6867
61.3180000000021,-0.6718,-1.73426,12.418,375.2828,0,0,465.2828
61.3610000000021,-0.1582,-2.64682,8.5729,375.9575,0,0,465.9575
61.4040000000021,0.0357,-3.01158,7.2082,376.6905,0,0,466.6905
61.4470000000021,-0.1989,0.29238,10.7301,377.3629,0,0,467.3629
61.4900000000022,-0.5976,-0.23309,10.7504,378.0665,0,0,468.0665
61.5330000000022,-0.6574,-4.50219,6.0949,378.8148,0,0,468.8148
61.5760000000022,0.2739,-0.56628,7.2525,379.5581,0,0,469.5581
61.6190000000022,0.1375,-1.12189,10.8785,380.2686,0,0,470.2686
61.6620000000022,-0.0625,-1.70786,12.7951,380.9688,0,0,470.9688
61.7050000000022,-1.3493,-2.28074,12.1474,381.6589,0,0,471.6589
61.7480000000022,-0.9268,-1.89618,10.3805,382.3376,0,0,472.3376
61.7910000000022,-0.4156,-2.6389,8.6232,382.9962,0,0,472.9962
61.8340000000022,-0.339,-2.00288,7.796,383.6042,0,0,473.6042
61.8770000000022,-0.0337,-1.05875,7.9097,384.1354,0,0,474.1354
61.9200000000022,-0.8466,-3.48821,7.8953,384.6198,0,0,474.6198
61.9630000000022,0.6774,-0.24233,9.8251,384.9834,0,0,474.9834
62.0060000000022,-1.1758,-3.77399,10.493,385.3103,80.21006661,12.94705248,475.3103
62.0490000000022,-0.339,2.44134,12.2827,385.5451,0,0,475.5451
62.0920000000022,-1.1099,-5.33698,8.7237,385.6974,0,0,475.6974
62.1350000000022,-0.4144,0.3806,9.047,385.7246,0,0,475.7246
62.1780000000022,0.7528,0.96393,7.8594,366.3355,0,0,456.3355
62.2210000000022,0.1387,-1.39843,7.5649,365.7254,0,0,455.7254
62.2640000000022,0.5098,-0.87571,8.7237,365.2565,0,0,455.2565
62.3070000000022,0.2248,0.68739,9.5162,364.9673,0,0,454.9673
62.3500000000022,0.1602,-1.50249,8.8662,364.8659,0,0,454.8659
62.3930000000022,0.1686,1.24443,9.2924,364.8841,0,0,454.8841
62.4360000000022,0.9431,-2.38216,9.2289,365.0764,0,0,455.0764
62.4790000000022,0.7252,-0.50831,10.1088,365.43,0,0,455.43
62.5220000000022,0.1865,-1.03367,11.8972,365.9001,0,0,455.9001
62.5650000000022,0.6259,0.03157,9.2086,382.48,0,0,472.48
62.6080000000022,0.4535,0.73876,10.1818,382.3222,0,0,472.3222
62.6510000000022,0.1399,1.12849,10.6582,382.1037,0,0,472.1037
62.6940000000022,0.42,-0.18568,9.6407,381.8047,0,0,471.8047
62.7370000000022,0.6785,0.85987,9.5449,381.4684,0,0,471.4684
62.7800000000022,0.335,-1.02839,10.0298,381.4602,0,0,471.4602
62.8230000000022,0.1566,-0.48719,11.0246,381.0111,0,0,471.0111
62.8660000000022,0.3338,0.56496,12.2408,380.5327,0,0,470.5327
62.9090000000022,-0.0948,-0.36608,11.2101,379.9973,0,0,469.9973
62.9520000000022,0.4463,-0.31603,8.7046,379.4182,0,0,469.4182
62.9950000000022,0.3386,-0.81642,6.952,378.8274,0,0,468.8274
63.0380000000022,0.2979,-1.96999,7.705,378.173,0,0,468.173
63.0810000000022,0.6319,0.61237,11.0748,377.5244,0,0,467.5244
63.1240000000022,-0.4539,-1.02179,12.5688,376.8184,0,0,466.8184
63.1670000000022,0.1913,-0.40425,10.4416,376.127,0,0,466.127
63.2100000000022,0.7875,-1.14697,7.9576,375.3956,0,0,465.3956
63.2530000000022,0.4762,0.99682,9.0314,374.6857,0,0,464.6857
63.2960000000022,0.3074,-0.80454,10.0214,373.9456,0,0,463.9456
63.3390000000022,0.153,-0.71236,8.7549,373.2118,0,0,463.2118
63.3820000000022,-0.1103,1.03235,10.0609,372.54,0,0,462.54
63.4250000000022,-0.3641,-0.26334,11.1862,371.8758,0,0,461.8758
63.4680000000022,-0.0074,-0.50831,9.5485,371.2391,0,0,461.2391
63.5110000000022,0.5756,0.19492,9.2361,370.6464,0,0,460.6464
63.5540000000022,0.0417,-0.1001,10.3709,370.0865,0,0,460.0865
63.5970000000022,0.0297,0.41349,10.8103,369.5699,0,0,459.5699
63.6400000000022,0.171,0.5346,9.9328,369.0892,0,0,459.0892
63.6830000000022,0.311,1.17986,9.7664,368.6488,0,0,458.6488
63.7260000000022,0.4643,-0.11319,9.3295,368.2214,0,0,458.2214
63.7690000000022,0.0381,0.3806,8.3407,367.8241,0,0,457.8241
63.8120000000022,0.153,0.53856,9.369,367.4495,0,0,457.4495
63.8550000000022,0.1698,-0.99286,10.4835,367.0739,0,0,457.0739
63.8980000000022,-0.0601,1.48269,12.1893,366.7248,0,0,456.7248
63.9410000000022,-0.3809,1.25884,14.0077,366.3913,0,0,456.3913
63.9840000000022,-0.2121,-1.74086,10.1088,366.0391,80.21008471,12.94718639,456.0391
64.0270000000022,0.2081,-2.16216,6.0961,365.7028,0,0,455.7028
64.0700000000022,0.6367,-0.52272,8.6663,365.3607,0,0,455.3607
64.1130000000022,-0.0397,-0.03421,12.3174,365.0121,0,0,455.0121
64.1560000000022,-0.3067,-0.65835,12.1343,368.8241,0,0,458.8241
64.1990000000022,0.1231,-0.66759,8.2413,368.4495,0,0,458.4495
64.2420000000022,0.9311,2.50327,8.9931,368.0739,0,0,458.0739
64.2850000000022,0.262,2.02653,11.7045,367.7248,0,0,457.7248
64.3280000000021,-0.2624,-1.15874,9.2277,367.3913,0,0,457.3913
64.3710000000022,-0.1379,-0.20669,6.3343,367.0391,0,0,457.0391
64.4140000000021,-0.3091,-0.02497,7.972,366.7028,0,0,456.7028
64.4570000000022,-0.1798,-1.51965,11.1957,366.3607,0,0,456.3607
64.5000000000021,-0.4515,-0.24233,13.4523,366.0121,0,0,456.0121
64.5430000000022,-1.2141,0.05005,14.2029,369.8241,0,0,459.8241
64.5860000000022,-0.9387,-2.21485,11.586,369.4495,0,0,459.4495
64.6290000000022,-0.1989,-0.89276,8.6962,369.0739,0,0,459.0739
64.6720000000022,0.4738,0.19756,7.7277,368.7248,0,0,458.7248
64.7150000000021,0.3721,-1.78695,7.881,368.3913,0,0,458.3913
64.7580000000022,1.0856,1.02575,8.7944,368.0391,0,0,458.0391
64.8010000000021,1.1418,-2.00948,9.4588,367.7028,0,0,457.7028
64.8440000000021,1.8469,0.5346,10.8773,367.3607,0,0,457.3607
64.8870000000021,1.8816,1.32737,12.8166,367.0121,0,0,457.0121
64.9300000000021,1.2879,-0.13959,10.9108,370.8241,0,0,460.8241
64.9730000000021,1.6159,0.29106,7.9157,370.4495,0,0,460.4495
65.0160000000021,1.4866,0.37664,8.3598,368.8241,0,0,458.8241
65.0590000000021,1.3046,0.0198,9.6347,368.4495,0,0,458.4495
65.1020000000021,1.052,-0.31339,8.7704,368.0739,0,0,458.0739
65.1450000000021,0.4032,-0.52536,8.5837,367.7248,0,0,457.7248
65.1880000000021,0.329,1.02443,9.8107,367.3913,0,0,457.3913
65.2310000000021,-0.0409,-0.9823,10.6463,367.0391,0,0,457.0391
65.2740000000021,0.311,0.4741,10.8821,366.7028,0,0,456.7028
65.3170000000021,0.6522,1.50117,12.7592,366.3607,0,0,456.3607
65.3600000000021,-0.1319,-0.56749,12.2073,366.0121,0,0,456.0121
65.4030000000021,0.1219,0.57409,9.3019,369.8241,0,0,459.8241
65.4460000000021,0.2201,0.56364,8.4604,369.4495,0,0,459.4495
65.4890000000021,0.0225,-1.04687,8.7824,369.0391,0,0,459.0391
65.5320000000021,0.2272,-0.05533,9.1355,368.7028,0,0,458.7028
65.5750000000021,0.3757,-0.39897,9.3091,368.3607,0,0,458.3607
65.6180000000021,0.9527,-1.07844,9.1918,368.0121,0,0,458.0121
65.6610000000021,1.1969,0.19228,10.1327,371.8241,0,0,461.8241
65.7040000000021,1.0951,-0.05665,10.8665,367.7028,0,0,457.7028
65.7470000000021,0.4798,-0.54516,9.5964,367.3607,0,0,457.3607
65.7900000000021,0.8102,-0.90332,9.2804,367.0121,0,0,457.0121
65.8330000000021,0.5181,-1.07052,10.1962,370.8241,0,0,460.8241
65.8760000000021,0.2679,-0.29887,11.3813,370.4495,0,0,460.4495
65.9190000000021,-0.2085,-1.14037,10.1255,370.0739,0,0,460.0739
65.9620000000021,0.2512,0.35288,10.4284,369.7248,0,0,459.7248
66.0050000000021,0.7839,1.52229,11.5573,369.3913,80.21011627,12.9473693,459.3913
66.0480000000021,0.4152,-1.4564,8.3706,369.0391,0,0,459.0391
66.0910000000021,0.329,-0.92312,7.3435,368.7028,0,0,458.7028
66.1340000000021,1.5285,1.02311,11.4328,368.3607,0,0,458.3607
66.1770000000021,0.25,2.0108,13.6749,368.0121,0,0,458.0121
66.2200000000021,-0.1415,-0.13035,10.3039,371.8241,0,0,461.8241
66.2630000000021,0.2069,-2.3386,4.6153,371.4495,0,0,461.4495
66.3060000000021,1.465,0.69267,7.9875,369.8241,0,0,459.8241
66.3490000000021,1.4638,1.13113,12.7939,369.4495,0,0,459.4495
66.3920000000021,0.0321,-1.85141,12.7592,369.0739,0,0,459.0739
