time,ax,ay,az,yaw,acc,velo,dist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.096,-0.5574,2.4704295,8.8293,25.5142,2.36161218825807,66.3905015443634,3129.20300551577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.139,0.4518,2.9654625,9.8971,25.0012,2.48238225060646,67.623243367537,3196.82624888331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.182,-0.5885,2.139984,10.8979,24.5023,2.41390260048517,68.7875055405892,3265.6137544239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.225,-0.2677,1.123815,11.3576,24.0258,2.15588508038813,69.6937501935444,3335.30750461744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.268,-0.4305,1.940862,10.024,23.5687,2.11288046431051,70.5569902304219,3405.86449484786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.311,-0.6208,2.5658325,7.6525,23.1408,2.20347087144841,71.5108206744374,3477.3753155223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.354,-0.2473,0.3854235,8.9801,22.7183,1.83986139715873,72.1010416441632,3549.47635716646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.397,0.6948,4.0329135,9.7151,22.3372,2.27847181772698,73.1298730344573,3622.60623020092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.44,-0.2689,2.612841,9.6038,21.9682,2.34534565418158,74.2255782612059,3696.83180846213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.483,0.1417,0.623238,11.348,21.6086,2.00092412334527,74.9768619571182,3771.80867041924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.526,-0.4676,3.3359865,10.4466,21.2811,2.26793659867621,75.9951581283615,3847.80382854761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.569,-0.6831,2.434509,8.7455,20.9691,2.30125107894097,77.0467687798695,3924.85059732748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.612,-0.2282,2.911524,9.5739,20.6779,2.42330566315278,78.2204340155894,4003.07103134307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.655,-0.0953,3.287592,10.3915,20.3992,2.59616293052222,79.5669565186787,4082.63798786174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.698,-0.215,2.163546,9.7738,20.1178,2.50963954441778,80.8269556356635,4163.46494349741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.741,-0.051,1.960266,9.6325,19.8382,2.39976483553422,81.9770800437648,4245.44202354117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.784,0.3333,2.7829725,8.366,19.5644,2.47640636842738,83.2038459847592,4328.64586952593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.827,0.0304,0.4697385,9.5942,19.2827,2.0750727947419,84.0292783520682,4412.675147878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.87,-0.0785,1.028412,11.3169,18.995,1.86574063579352,84.6453785604288,4497.32052643843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.913,0.1513,3.008313,8.7575,18.7066,2.09425510863482,85.4899932416307,4582.81051968006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.956,0.0663,-0.5741505,8.7431,18.3903,1.56057398690785,85.8009268011056,4668.61144648117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.999,0.046,-0.2643795,11.834,18.0801,1.19558328952628,85.7468696631989,4754.35831614436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.042,0.2028,-0.0818895,10.2874,17.7523,0.940088731621027,85.437317967387,4839.79563411175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.085,0.2878,-1.4990745,9.2052,17.4083,0.452256085296822,84.6399336252509,4924.435567737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.128,0.0148,-1.47147,10.0575,17.0385,0.067510868237457,83.4578040660555,5007.89337180306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.171,0.3333,-1.2156375,10.1281,16.6382,-0.189118805410034,82.0190448332125,5089.91241663627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.214,0.2064,-0.617001,9.7235,16.2328,-0.274695244328027,80.4947091614515,5170.40712579772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.257,0.4075,0.331485,9.1968,15.8,-0.153459195462422,79.0916095385562,5249.49873533628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.3,0.6266,1.304919,8.5384,15.3397,0.138216443630062,77.9801855547533,5327.47892089103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.343,0.7367,0.4752825,10.0779,14.8607,0.20562965490405,76.9361747822244,5404.41509567325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.386,0.7606,-0.792561,11.3623,14.396,0.00599152392324,75.6925258787147,5480.10762155197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.429,0.4913,-0.026565,9.4015,13.908,-0.000519780861408,74.4423656704204,5554.54998722239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.472,0.283,-1.304226,9.034,13.4155,-0.261261024689126,72.9314642182983,5627.48145144069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.515,0.538,0.80157,9.6038,12.8983,-0.048694819751301,71.633128971114,5699.1145804118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.558,0.2495,1.314621,10.0539,12.8931,0.223968344198959,70.6074568878801,5769.72203729968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.601,0.5571,2.422035,9.8109,12.3695,0.663581675359167,70.0213981358063,5839.74343543549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.644,0.344,2.5893945,10.6225,11.874,1.04874424028733,69.8205019486607,5909.56393738415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.687,0.0891,4.0245975,9.757,11.4007,1.64391489222987,70.2147764134576,5979.77871379761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.73,-0.2892,1.9118715,10.6561,10.9977,1.69750621378389,70.6626421998086,6050.44135599742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.773,0.2112,3.3498465,11.7933,10.6246,2.02797427102712,71.4409760434028,6121.88233204082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.816,0.0567,2.6834115,9.7487,10.2958,2.15906171682169,72.3503973327915,6194.23272937361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.859,0.0304,2.610069,8.7287,10.0071,2.24926317345735,73.3500200788159,6267.58274945243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.902,0.2758,2.249247,10.0288,9.7595,2.24925993876588,74.3496395901489,6341.93238904258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.945,0.6302,2.0155905,9.9414,9.5371,2.20252605101271,75.3025252137287,6417.2349142563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.988,0.3153,1.679601,9.3608,9.3424,2.09794104081017,76.1508258271059,6493.38574008341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.031,0.0328,0.807114,9.4314,9.1785,1.83977563264813,76.7409610323211,6570.12670111573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.074,0.3476,2.7926745,7.8022,9.0068,2.03035540611851,77.5216760110067,6647.64837712674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.117,0.4087,3.3235125,7.5077,8.8492,2.28898682489481,78.5610224084685,6726.20939953521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.16,-0.2593,1.3200495,11.099,8.7386,2.09519935991584,79.4065813409514,6805.61598087616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.203,0.7331,3.1354785,12.4074,8.62,2.30325518793268,80.4601961014512,6886.07617697761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.246,0.1956,1.307691,11.3995,8.5219,2.10414235034614,81.3146980243644,6967.39087500197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.289,0.7966,3.699696,8.9705,8.3991,2.42325308027691,82.4883106772083,7049.87918567918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.332,0.9618,3.4507935,7.7639,8.282,2.62876116422153,83.867431413997,7133.74661709318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332,0.1201,1.627395,8.8365,0.437,-1.3045,8.8704,190.5055,0.325479,0.245421151425506,0.245421151425506,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.332,0.2544,1.46806,5.036,0.1265,-0.252,5.2109,237.0686,0.293612,-0.849678301230539,-0.849678301230539,,,,,,,,,,,,,5.332,0.5888,-1.59599,10.9491,-0.2773,-0.6093,11.0456,274.6853,-0.319198,0.582074797289259,0.582074797289259,,,,,,,,,,,,,
5.375,0.2219,0.512589,10.3484,8.2179,2.20552673137722,84.8233177179412,7218.56993481112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.375,0.5223,-0.780885,9.1454,-0.3428,0.8241,9.1514,190.4839,0.1042062,0.269569502851012,0.514990654276518,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.375,0.3287,2.54001,9.3731,0.1585,-0.2373,9.6593,236.8724,0.7428916,-1.25007700246108,-2.09975530369162,,,,,,,,,,,,,5.375,0.2823,-2.41505,9.9974,0.5423,-0.2165,10.2278,274.3467,-0.7383684,0.744979194578518,1.32705399186778,,,,,,,,,,,,,
5.418,0.5224,4.418568,9.7343,8.0994,2.64813498510178,86.2218122756101,7304.79174708673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.418,0.6815,-0.015435,10.5603,-0.2946,0.0981,10.5829,190.4379,0.08027796,0.269789614276518,0.784780268553036,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.418,0.3167,1.73932,10.0087,-0.5,0.2294,10.1278,236.6872,0.94217728,-1.45119002369162,-3.55094532738323,,,,,,,,,,,,,5.418,-0.1032,-1.08504,9.5318,-0.5596,0.0794,9.5712,274.0051,-0.80770272,0.838549271867777,2.16560326373555,,,,,,,,,,,,,
5.461,0.1729,1.2315765,8.8329,8.0281,2.36482328808142,87.3369951362585,7392.12874222299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.461,0.259,-0.016695,10.795,0.1219,0.1666,10.8014,190.3852,0.060883368,0.250615133702024,1.03539540225506,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.461,0.0593,3.2208,8.6117,0.9032,-0.4296,9.0452,236.4986,1.397901824,-1.19657850092216,-4.74752382830539,,,,,,,,,,,,,5.461,0.0704,-1.64604,11.0317,-0.266,-0.0668,11.135,273.6611,-0.975370176,0.764451893157035,2.93005515689259,,,,,,,,,,,,,
5.504,0.1477,2.829981,9.1477,7.9279,2.45785483046514,88.5452095392908,7480.67395176228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.504,0.2051,0.011025,10.0947,0.1444,0.129,10.0998,190.32,0.0509116944,0.22146897952753,1.25686438178259,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.504,0.0713,2.11068,9.0834,-0.0071,0.1533,9.2873,236.3242,1.5404574592,-0.799411342952695,-5.54693517125808,,,,,,,,,,,,,5.504,0.0728,-1.69081,8.4029,0.1756,-0.0431,8.5449,273.3246,-1.1184581408,0.547266549646294,3.47732170653888,,,,,,,,,,,,,
5.547,0.2603,3.793713,8.4187,7.8201,2.72502646437211,90.0205955762299,7570.69454733851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.547,0.3751,-1.039815,10.3592,-0.1792,1.0124,10.3674,190.2584,-0.16723364448,-0.025822513526964,1.23104186825563,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.547,0.1671,2.40559,9.6376,0.0603,0.0046,9.8886,236.1518,1.71348396736,-0.229217676823233,-5.77615284808132,,,,,,,,,,,,,5.547,0.0908,-0.60577,9.2253,-0.8652,-0.1105,9.2054,272.9846,-1.01592051264,0.432618834295553,3.90994054083444,,,,,,,,,,,,,
5.59,-0.1719,1.6131885,10.1952,7.7469,2.50265887149769,91.2736140202947,7661.96816135881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,0.4792,1.0857,9.0783,0.0299,-0.9395,9.1056,190.1527,0.083353084416,-0.022527277685458,1.20851459057017,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.59,0.4017,2.1989,7.6947,0.0958,-0.3307,7.9566,235.9788,1.810567173888,0.438059195834229,-5.33809365224709,,,,,,,,,,,,,5.59,0.2356,-1.51041,10.1399,-0.1741,-0.1999,10.2367,272.6413,-1.114818410112,0.219073221472811,4.12901376230725,,,,,,,,,,,,,
5.633,0.4231,3.211593,11.2139,7.6497,2.64444569719815,92.6684192900599,7754.63658064887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.633,0.1596,1.101975,8.5097,0.3027,-0.8433,8.5329,190.0444,0.2870774675328,0.184492341272848,1.39300693184302,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.633,0.3035,1.98165,8.0993,-0.0726,-0.0792,8.3061,235.7965,1.8447837391104,1.13955263371409,-4.198541018533,,,,,,,,,,,,,5.633,-0.1762,-0.62678,9.776,-0.8653,0.169,9.7592,272.2991,-1.0172107280896,0.10313529067247,4.23214905297972,,,,,,,,,,,,,
5.676,0.0053,2.8880775,9.7654,7.5518,2.69317205775852,94.1119509203855,7848.74853156925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.676,-0.0607,-2.008965,11.1134,0.0836,2.0273,11.0984,189.9729,-0.17213102597376,-0.067696533275406,1.32531039856761,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.676,0.3442,2.22915,10.156,-0.2396,0.0538,10.364,235.604,1.92165699128832,1.91791932377187,-2.28062169476113,,,,,,,,,,,,,5.676,-0.2312,0.29887,10.2812,-1.6489,0.1853,10.1577,271.9735,-0.75399458247168,0.250413505490049,4.48256255846977,,,,,,,,,,,,,
5.719,-0.1923,1.9132575,10.6812,7.4691,2.53718914620682,95.3994996391593,7944.14803120841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.719,-0.1924,1.832355,10.382,0.7633,-1.4554,10.4054,189.8491,0.228766179220992,0.081011797371092,1.4063221959387,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.719,0.1048,2.58082,10.8898,0.0312,0.1691,11.1442,235.3967,2.05348959303066,2.82811861557199,0.547496920810862,,,,,,,,,,,,,5.719,-0.3964,-2.27546,9.8921,0.6704,0.3986,10.0886,271.6496,-1.05828766597734,0.093398636801963,4.57596119527173,,,,,,,,,,,,,
5.762,0.6505,5.2412745,9.7487,7.353,3.07800621696545,97.2278654286919,8041.3758966371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.762,0.4984,-0.369915,10.4514,-0.2569,0.4605,10.461,189.7459,0.109029943376794,0.109983892173391,1.51630608811209,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.762,0.1503,2.29504,11.4105,-0.2673,0.3254,11.5986,235.1949,2.10179967442453,3.78662798876598,4.33412490957684,,,,,,,,,,,,,5.762,-0.0182,-1.70137,9.2864,0.2325,0.0055,9.416,271.3279,-1.18690413278188,-0.192232698690653,4.38372849658108,,,,,,,,,,,,,
5.805,0.0675,1.560636,9.6266,7.2852,2.77453217357236,98.7527571748313,8140.12865381193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.805,0.3835,-0.40509,10.3089,-0.142,0.4743,10.3164,189.6401,0.006205954701435,0.036131998300332,1.55243808641242,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.805,-0.0855,2.1923,12.3215,-0.329,0.6514,12.4667,234.9839,2.11989973953962,4.76323742707506,9.09736233665189,,,,,,,,,,,,,5.805,0.3505,-0.65714,9.8047,-0.7189,-0.3576,9.8011,271.0061,-1.0809513062255,-0.371911207626895,4.01181728895418,,,,,,,,,,,,,
