time,ax,ay,az,yaw ,acc,velo,dis
40.549,0.1611,1.41273,8.413,198.8673,0.575800997427823,63.3465433427675,83362.4524168885
40.592,0.2532,0.64636,8.3232,199.043,0.589912797942259,62.760925204689,83425.2133420931
40.635,-0.222,-0.35706,10.1835,199.2343,0.400518238353807,61.9859125070222,83487.1992546002
40.678,-0.3549,-0.3531,11.1843,199.423,0.249794590683045,61.0601761616845,83548.2594307619
40.721,-0.2232,2.24235,7.5702,199.6364,0.648305672546436,60.5329508982102,83608.7923816601
40.764,-0.1059,1.1165,8.0347,199.8625,0.741944538037149,60.0993645002267,83668.8917461603
40.807,-0.1083,1.27974,10.9484,200.099,0.849503630429719,59.7733371946357,83728.6650833549
40.85,-0.3022,0.94138,11.8451,200.3433,0.867878904343776,59.4656851629588,83788.1307685179
40.893,-0.3621,0.18282,12.4101,200.5825,0.730867123475021,59.0210213504131,83847.1517898683
40.936,0.0761,2.80863,9.2689,200.8304,1.14641969878002,58.9919101131724,83906.1436999815
40.979,0.2473,0.52921,8.7051,201.064,1.02297775902401,58.8393569361757,83964.9830569177
41.022,0.009,2.54254,11.0095,201.2895,1.32689020721921,58.9907162073742,84023.973773125
41.065,-0.1035,1.62349,10.0542,201.4988,1.38621016577537,59.2013954371289,84083.1751685622
41.108,-0.2136,-0.55979,12.0282,201.6915,0.997010132620295,59.0228746337285,84142.1980431959
41.151,0.0521,2.99167,8.6967,201.8752,1.39594210609624,59.243285803804,84201.4413289997
41.194,0.4292,1.41009,7.7378,202.0298,1.39877168487699,59.4665265526603,84260.9078555524
41.237,0.1503,0.62271,9.956,202.1571,1.24355934790159,59.5345549645412,84320.4424105169
41.28,0.021,0.7689,10.0087,202.2724,1.14862747832127,59.5076515068418,84379.9500620237
41.323,-0.0293,2.98639,6.4868,202.3696,1.51617998265702,59.8483005534781,84439.7983625772
41.366,0.0174,0.10252,8.4333,202.4486,1.23344798612562,59.906217603583,84499.7045801808
41.409,-0.0448,1.47202,11.3219,202.514,1.28116238890049,60.0118490564628,84559.7164292373
41.452,0.2341,1.7644,9.6699,202.5711,1.37780991112039,60.2141280315625,84619.9305572688
41.495,0.3239,-0.97064,9.9644,202.6213,0.908119928896315,59.9467170244381,84679.8772742933
41.538,0.1826,2.9073,8.0826,202.6683,1.30795594311705,60.0791420315345,84739.9564163248
41.581,0.2233,-0.33726,7.5439,202.7254,0.978912754493642,59.8825238500074,84799.8389401748
41.624,0.1623,1.95657,9.2007,202.245,1.17444420359491,59.8814371175816,84859.7203772924
41.667,-0.38,-1.74361,11.3339,202.3628,0.590833362875931,59.2967395444369,84919.0171168368
41.71,-0.4602,0.73062,11.7936,202.5003,0.618790690300745,58.7399992987169,84977.7571161355
41.753,-0.5309,-3.28295,13.108,202.6567,-0.161557447759404,57.4029109149368,85035.1600270505
41.796,-0.3405,-0.14762,12.9931,202.8288,-0.158769958207523,56.0686100207086,85091.2286370712
41.839,-0.058,-2.73119,12.7178,203.0036,-0.673253966566019,54.2198251181219,85145.4484621893
41.882,-0.137,-1.31175,9.9967,203.1861,-0.800953173252815,52.2433410088484,85197.6918031982
41.925,-0.125,-1.81082,6.5551,203.3816,-1.00292653860225,50.0648835342254,85247.7566867324
41.968,0.4364,0.52393,6.1576,203.5776,-0.697555230881802,48.1917973673229,85295.9484840997
42.011,0.4436,-0.03707,8.7182,203.7656,-0.565458184705441,46.4508082465968,85342.3992923463
42.054,0.2604,-0.69014,11.3674,203.9555,-0.590394547764353,44.6848827628117,85387.0841751091
42.097,0.2401,-0.74415,11.4716,204.1509,-0.621145638211483,42.8882061885795,85429.9723812977
42.14,0.1587,0.26587,8.7769,204.3511,-0.443742510569186,41.2689327419897,85471.2413140397
42.183,0.1718,0.94006,8.9074,204.559,-0.166982008455349,39.9264197975136,85511.1677338372
42.226,0.2281,1.39304,10.1021,204.7669,0.145022393235721,38.8959112547286,85550.063645092
42.269,0.4591,0.22891,11.3566,204.9985,0.161799914588577,37.8821802332965,85587.9458253252
42.312,0.422,0.17765,10.8886,205.2457,0.164969931670861,36.8716192289467,85624.8174445542
42.355,-0.0831,0.60555,9.7549,205.5089,0.253085945336689,35.9491742382626,85660.7666187925
42.398,-0.0736,0.55154,7.6037,205.7734,0.312776756269351,35.0864200585113,85695.853038851
42.441,0.3634,0.55286,8.8248,206.0472,0.360793405015481,34.2716825275061,85730.1247213785
42.484,0.3873,-0.80212,10.3092,206.3293,0.128210724012385,33.2243623154978,85763.349083694
42.527,0.4939,-0.28721,12.0641,206.6055,0.045126579209908,32.093957958687,85795.4430416526
42.57,0.4987,0.63195,11.0897,206.8692,0.162491263367926,31.0809182860342,85826.5239599387
42.613,0.4208,-0.84029,11.7062,207.1281,-0.038064989305659,29.8673223607078,85856.3912822994
42.656,0.1994,1.19416,9.154,207.3671,0.208380008555473,28.9001714332426,85885.2914537326
42.699,0.3191,0.55682,6.1792,207.6025,0.278068006844378,28.0027085040663,85913.2941622367
42.742,0.2748,0.60819,5.9194,207.8285,0.344092405475503,27.1712699735211,85940.4654322102
42.785,0.0809,0.59367,8.3687,208.0432,0.394007924380402,26.3897469618808,85966.8551791721
42.828,0.0665,1.8249,9.4365,208.2387,0.680186339504322,25.8944023653644,85992.7495815375
42.871,-0.1981,-0.31889,11.3926,208.4347,0.480371071603457,25.1992425009472,86017.9488240384
42.914,-0.3944,-0.95876,13.8011,208.6085,0.192544857282766,24.2162564222092,86042.1650804606
42.957,-0.3968,-0.3267,11.541,208.7436,0.088695885826213,23.1294213720148,86065.2945018326
43,-0.4494,-0.76923,10.0817,208.856,-0.08288929133903,21.871001144655,86087.1655029773
43.043,-0.2591,-0.92323,10.9018,208.9213,-0.250957433071224,20.4445127755631,86107.6100157528
43.086,-0.1418,0.24871,9.9249,208.9322,-0.151023946456979,19.1179578930854,86126.7279736459
43.129,0.0976,-0.27412,8.3627,208.8849,-0.175643157165583,17.7667837998991,86144.4947574458
43.172,0.0833,0.66748,7.7462,208.8093,-0.007018525732467,16.584234338146,86161.078991784
43.215,0.0737,0.54109,7.4086,208.6661,0.102603179414027,15.5113065815393,86176.5902983655
43.258,-0.1789,-0.71918,9.634,208.4608,-0.061753456468779,14.2740221890498,86190.8643205546
43.301,-0.2998,-0.14762,10.9592,208.2045,-0.078926765175023,13.0195644878541,86203.8838850424
43.344,-0.1119,-0.04103,9.9943,208.2117,-0.071347412140018,11.7726861396934,86215.6565711821
43.387,0.1264,0.45408,11.0849,207.8689,0.033738070287985,10.6308932739607,86226.2874644561
43.43,-0.0556,-0.94039,12.6363,207.4762,-0.161087543769612,9.29427479417035,86235.5817392503
43.473,-0.0041,0.6424,12.4424,207.0466,-0.000390035015689,8.11835382313396,86243.7000930734
43.516,0.0114,-0.10549,11.5697,206.576,-0.021410028012552,6.92141285910071,86250.6215059325
43.559,-0.1969,-0.03707,11.8355,206.1065,-0.024542022410041,5.72133990066997,86256.3428458332
43.602,-0.2507,1.34035,10.8658,205.6092,0.248436382071967,4.79424534672124,86261.1370911799
43.645,-0.3345,-0.32021,10.1512,205.08,0.134707105657574,3.75342151635811,86264.8905126962
43.688,-0.4279,0.09196,9.2258,204.5369,0.126157684526059,2.70404826486347,86267.5945609611
43.731,-0.4459,0.1881,7.7905,204.0059,0.138546147620847,1.66706347646362,86269.2616244376
43.774,-0.1406,0.23683,6.9525,203.461,0.158202918096678,0.649735458539597,86269.9113598961
43.817,0.2102,-0.28985,9.0738,202.8993,0.068592334477342,-0.45720314300376,86269.4541567531
43.86,0.0689,-0.53746,10.2805,202.3305,-0.052618132418126,-1.68535221144259,86267.7688045417
43.903,0.0426,-0.72314,10.1452,201.7625,-0.186722505934501,-3.04760565339779,86264.7211988883
43.946,0.112,0.57266,8.8822,201.2231,-0.034846004747601,-4.25798259416609,86260.4632162941
43.989,0.1252,-0.15818,10.2601,200.6821,-0.059512803798081,-5.49302633398487,86254.9701899601
44.032,0.1587,1.37588,10.5295,200.1575,0.227565756961535,-6.44099151304403,86248.5291984471
44.075,-0.0005,-0.2662,11.9708,199.6423,0.128812605569228,-7.4877098434955,86241.0414886036
44.118,0.0126,0.11836,12.7106,199.1571,0.126722084455383,-8.53651869506082,86232.5049699085
44.161,0.0737,1.23761,9.9991,198.6942,0.348899667564306,-9.36314996351721,86223.141819945
44.204,0.349,1.35355,8.5482,198.2393,0.549829734051445,-9.98885116548647,86213.1529687795
44.247,-0.0412,-0.37411,9.5215,197.7832,0.365041787241156,-10.799340314266,86202.3536284653
44.29,-0.0424,1.81445,9.0917,197.3323,0.654923429792925,-11.3199478204938,86191.0336806448
44.333,0.1,-1.4157,8.9696,196.8809,0.24079874383434,-12.2546800126801,86178.7790006321
44.376,-0.0748,0.31064,9.5514,196.4261,0.254766995067472,-13.1754439536334,86165.6035566785
44.419,0.1,0.33297,7.9186,195.9496,0.270407596053978,-14.0805672936001,86151.5229893849
44.462,0.3801,-0.48081,8.662,195.4472,0.120164076843182,-15.1359341527776,86136.3870552321
44.505,0.3933,-0.36751,9.7597,194.9564,0.022629261474546,-16.2888358273238,86120.0982194048
44.548,0.2856,-0.58883,10.715,194.4497,-0.099662590820364,-17.5640293541648,86102.5341900506
44.591,0.3801,-0.07788,9.3324,193.9375,-0.095306072656291,-18.8348663628418,86083.6993236878
44.634,0.4687,-0.55583,10.0674,193.426,-0.187410858125033,-20.1978081569876,86063.5015155308
44.677,0.44,1.2837,9.5047,192.9147,0.106811313499974,-21.2665277795083,86042.2349877513
44.72,0.2568,1.88551,10.1296,192.4147,0.462551050799979,-21.979507664729,86020.2554800866
44.763,-0.0592,0.54362,12.7585,191.9281,0.478764840639983,-22.6762737601097,85997.5792063264
44.806,0.0569,0.55946,12.8159,191.4571,0.494903872511987,-23.3569008236184,85974.2223055028
44.849,-0.2076,1.26401,9.7825,190.9963,0.648725098009589,-23.8837066616295,85950.3385988412
44.892,-0.3046,0.1881,9.9704,190.557,0.556600078407671,-24.5026375192426,85925.835961322
44.935,-0.0831,0.9493,9.0941,190.1271,0.635140062726137,-25.0430283925371,85900.7929329294
44.978,0.0043,0.61083,8.2011,189.6962,0.63027805018091,-25.5882812783769,85875.204651651
45.021,-0.6051,-0.09361,10.0243,189.2668,0.485500440144728,-26.2783117742529,85848.9263398768
45.064,-0.4004,0.34221,10.4397,188.8588,0.456842352115782,-26.9970003581578,85821.9293395186
45.107,0.0988,0.39226,8.9936,188.4526,0.443925881692626,-27.7286054124859,85794.2007341061
45.15,0.209,0.83336,9.5622,188.0456,0.521812705354101,-28.3823236431525,85765.818410463
45.193,-0.0137,1.25609,9.2916,187.6393,0.668668164283281,-28.8891864148899,85736.9292240481
45.236,0.1563,2.83756,8.3783,187.2334,1.10244653142662,-28.962270819484,85707.9669532286
45.279,0.2796,2.25555,10.2805,186.8241,1.3330672251413,-28.8047345303634,85679.1622186983
45.322,-0.1538,2.55838,11.717,186.4155,1.57812978011304,-28.402135686271,85650.760083012
45.365,-0.2412,1.38116,12.1168,186.0128,1.53873582409043,-28.0389307982013,85622.7211522138
45.408,-0.3321,0.99539,10.8144,185.62,1.43006665927235,-27.7843950749496,85594.9367571388
45.451,-0.313,-0.53878,9.567,185.2432,1.03629732741788,-27.9236286835525,85567.0131284553
45.494,-0.3405,0.9427,6.0296,184.8839,1.0175778619343,-28.0815817576389,85538.9315466977
45.537,-0.5105,2.40823,5.3951,184.5105,1.29570828954744,-27.9614044041121,85510.9701422935
45.58,-0.5524,2.16997,9.7561,184.1238,1.47056063163795,-27.6663747084949,85483.3037675851
45.623,-0.3668,1.37588,13.6252,183.6909,1.45162450531036,-27.3902811392052,85455.9134864459
45.666,-0.2938,0.86889,15.489,183.2529,1.33507760424829,-27.2307344709776,85428.6827519749
45.709,0.0294,0.58058,13.9711,182.7737,1.18417808339863,-27.2220873235997,85401.4606646513
45.752,0.5489,-0.74019,12.0378,182.2386,0.799304466718906,-27.5983137929015,85373.8623508584
45.795,0.452,0.98483,8.8846,181.6604,0.836409573375125,-27.9374351555471,85345.9249157028
45.838,0.1982,0.3883,8.4405,181.064,0.7467876587001,-28.3661784328677,85317.55873727
45.881,-0.0041,2.45168,7.3296,180.402,1.08776612696008,-28.4539432419283,85289.104794028
45.924,-0.0496,1.30746,8.8954,179.634,1.13170490156806,-28.4977692763809,85260.6070247517
45.967,-0.6661,-0.8008,10.4744,178.788,0.745203921254451,-28.9280962911472,85231.6789284605
46.01,-0.4423,2.95735,7.3116,177.9004,1.18763313700356,-28.9159940901643,85202.7629343703
46.053,-0.1921,-0.27665,7.8994,177.0101,0.894776509602849,-29.1967485165821,85173.5661858538
46.096,-0.125,1.26401,11.1364,176.0776,0.968623207682279,-29.4036562449206,85144.1625296089
46.139,0.0258,2.47016,9.9429,175.0991,1.26893056614582,-29.3102566147954,85114.852272994
46.182,0.0737,4.52705,10.7868,175.1106,1.92055445291666,-28.5652330978995,85086.2870398961
46.225,-0.4758,-2.00563,15.6171,175.1172,1.13531756233333,-28.6054464715869,85057.6815934246
46.268,-0.2304,3.74484,10.6408,175.1395,1.65722204986666,-28.1237553577409,85029.5578380668
46.311,0.4651,1.62877,8.0598,175.158,1.65153163989333,-27.6477546538683,85001.910083413
46.354,0.452,2.40042,9.907,175.1733,1.80130931191466,-27.0219762779743,84974.888107135
46.397,-0.1657,-0.06072,11.5446,173.8605,1.42890344953173,-26.7686037644633,84948.1195033705
46.44,-0.5332,3.1075,8.9636,172.6128,1.76462275962539,-26.1795119408586,84921.9399914297
46.483,-0.2699,0.12364,9.7418,171.3883,1.43642620770031,-25.918616669179,84896.0213747605
46.526,-0.3393,1.86439,10.2493,170.2218,1.52201896616025,-25.5721286390394,84870.4492461214
46.569,-0.137,2.36742,6.9992,169.0945,1.6910991729282,-25.0565604021319,84845.3926857193
46.612,-0.1238,2.55706,8.4968,168.0057,1.86429133834256,-24.3677999998101,84821.0248857195
